"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/21/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/22/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/23/2022","AQS","061111004","1","0.067","ppm","90","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/24/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/25/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/26/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/27/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/28/2022","AQS","061111004","1","0.038","ppm","35","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/29/2022","AQS","061111004","1","0.041","ppm","38","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/30/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/31/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/01/2022","AQS","061111004","1","0.064","ppm","80","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/02/2022","AQS","061111004","1","0.072","ppm","105","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/03/2022","AQS","061111004","1","0.069","ppm","97","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/04/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/05/2022","AQS","061111004","1","0.073","ppm","108","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/06/2022","AQS","061111004","1","0.073","ppm","108","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/07/2022","AQS","061111004","1","0.065","ppm","84","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/08/2022","AQS","061111004","1","0.062","ppm","74","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/09/2022","AQS","061111004","1","0.066","ppm","87","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/10/2022","AQS","061111004","1","0.031","ppm","29","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/11/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/12/2022","AQS","061111004","1","0.032","ppm","30","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/13/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/14/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/15/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/16/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/17/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/18/2022","AQS","061111004","1","0.04","ppm","37","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/19/2022","AQS","061111004","1","0.031","ppm","29","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/20/2022","AQS","061111004","1","0.026","ppm","24","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/21/2022","AQS","061111004","1","0.034","ppm","31","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/22/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/23/2022","AQS","061111004","1","0.07","ppm","100","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/24/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/25/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/26/2022","AQS","061111004","1","0.038","ppm","35","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/27/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/28/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/29/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"09/30/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/01/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/02/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/03/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/04/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/05/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/06/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/07/2022","AQS","061111004","1","0.065","ppm","84","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/08/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/09/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/10/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/11/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/12/2022","AQS","061111004","1","0.042","ppm","39","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/13/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/14/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/15/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/16/2022","AQS","061111004","1","0.036","ppm","33","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/17/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/18/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/19/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/20/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/21/2022","AQS","061111004","1","0.06","ppm","67","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/22/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/23/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/24/2022","AQS","061111004","1","0.042","ppm","39","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/25/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/26/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/27/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/28/2022","AQS","061111004","1","0.053","ppm","49","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/29/2022","AQS","061111004","1","0.06","ppm","67","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/30/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"10/31/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/01/2022","AQS","061111004","1","0.051","ppm","47","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/02/2022","AQS","061111004","1","0.04","ppm","37","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/03/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/04/2022","AQS","061111004","1","0.041","ppm","38","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/05/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/06/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/07/2022","AQS","061111004","1","0.026","ppm","24","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/08/2022","AQS","061111004","1","0.035","ppm","32","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/09/2022","AQS","061111004","1","0.034","ppm","31","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"11/10/2022","AQS","061111004","1","0.038","ppm","35","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
